inventory_id,lens_type,lens_index,coating,sphere_power,cylinder_power,quantity,monthly_demand,reorder_level,source
1255,Progressive,1.74,Photochromic,1.0,-1.25,6,4,5,Inhouse
1256,Bifocal,1.61,Hard Coat,1.25,0.0,5,12,5,Inhouse
1257,Progressive,1.74,Hard Coat,-2.25,0.0,4,4,5,Inhouse
1258,Single Vision,1.61,Hard Coat,1.75,-1.75,12,11,5,Inhouse
1259,Single Vision,1.61,Anti-Glare,-0.25,-1.5,2,5,5,Inhouse
1260,Single Vision,1.61,Photochromic,-2.75,-1.75,10,5,5,Inhouse
1261,Progressive,1.67,Hard Coat,-4.5,-0.75,6,4,5,Inhouse
1262,Bifocal,1.67,Hard Coat,-3.25,-3.25,8,7,5,Inhouse
1263,Progressive,1.56,Hard Coat,2.25,-0.5,9,4,5,Inhouse
1264,Single Vision,1.61,Photochromic,-3.5,-1.0,10,6,5,Inhouse
1265,Single Vision,1.56,Photochromic,0.25,0.0,3,9,5,Inhouse
1266,Bifocal,1.56,Anti-Glare,-5.25,0.0,0,1,5,Vendor
1267,Single Vision,1.74,Photochromic,-2.25,-1.5,6,5,5,Inhouse
1268,Progressive,1.74,Hard Coat,-4.75,0.0,4,7,5,Inhouse
1269,Progressive,1.61,Blue Cut,-1.25,-1.0,4,9,5,Inhouse
1270,Progressive,1.61,Anti-Glare,-2.0,-2.0,7,10,5,Inhouse
1271,Single Vision,1.67,Blue Cut,-0.75,0.0,8,3,5,Inhouse
1272,Single Vision,1.74,Anti-Glare,-2.75,-1.25,10,8,5,Inhouse
1273,Single Vision,1.56,Anti-Glare,-0.25,-2.75,3,7,5,Inhouse
1274,Progressive,1.67,Photochromic,-3.0,0.0,2,5,5,Inhouse
1275,Bifocal,1.74,Photochromic,-0.75,-0.5,12,8,5,Inhouse
1276,Single Vision,1.56,Hard Coat,-2.75,-0.5,8,9,5,Inhouse
1277,Single Vision,1.67,Photochromic,3.5,0.0,3,13,5,Inhouse
1278,Single Vision,1.61,Photochromic,-2.25,-1.75,3,10,5,Inhouse
1279,Single Vision,1.67,Photochromic,-2.0,0.0,10,11,5,Inhouse
1280,Single Vision,1.74,Blue Cut,-1.0,-2.75,2,8,5,Inhouse
1281,Single Vision,1.67,Photochromic,-2.5,-0.25,8,8,5,Inhouse
1282,Single Vision,1.67,Anti-Glare,2.25,-1.5,8,11,5,Inhouse
1283,Single Vision,1.56,Blue Cut,-0.5,-2.5,12,9,5,Inhouse
1284,Single Vision,1.61,Hard Coat,-5.75,-0.75,11,5,5,Inhouse
1285,Progressive,1.67,Hard Coat,-1.5,-1.25,9,5,5,Inhouse
1286,Single Vision,1.74,Blue Cut,1.75,-0.5,9,7,5,Inhouse
1287,Single Vision,1.61,Anti-Glare,3.25,-0.25,10,7,5,Inhouse
1288,Single Vision,1.56,Anti-Glare,-6.0,-1.5,2,4,5,Inhouse
1289,Single Vision,1.61,Blue Cut,-3.0,-1.25,5,9,5,Inhouse
1290,Single Vision,1.56,Anti-Glare,-3.5,-0.5,5,5,5,Inhouse
1291,Single Vision,1.61,Anti-Glare,-2.5,-0.75,6,6,5,Inhouse
1292,Single Vision,1.61,Blue Cut,1.75,0.0,6,11,5,Inhouse
1293,Single Vision,1.67,Hard Coat,-2.75,-1.0,3,7,5,Inhouse
1294,Single Vision,1.67,Anti-Glare,-1.0,-1.0,4,7,5,Inhouse
1295,Bifocal,1.61,Photochromic,1.75,0.0,10,9,5,Inhouse
1296,Single Vision,1.74,Hard Coat,-3.0,0.0,3,8,5,Inhouse
1297,Single Vision,1.56,Hard Coat,0.25,-0.75,7,7,5,Inhouse
1298,Single Vision,1.61,Anti-Glare,-4.75,-0.5,8,15,5,Inhouse
1299,Single Vision,1.56,Blue Cut,-1.75,-0.25,7,2,5,Inhouse
1300,Single Vision,1.61,Anti-Glare,-1.0,-1.25,5,6,5,Inhouse
1301,Bifocal,1.67,Anti-Glare,-3.5,-0.5,9,5,5,Inhouse
1302,Single Vision,1.67,Hard Coat,-2.5,0.0,12,4,5,Inhouse
1303,Progressive,1.56,Anti-Glare,0.0,-0.5,7,6,5,Inhouse
1304,Single Vision,1.61,Hard Coat,-2.25,-1.5,2,7,5,Inhouse
1305,Single Vision,1.67,Hard Coat,-1.0,-0.5,8,12,5,Inhouse
1306,Single Vision,1.67,Photochromic,-3.25,-1.25,4,4,5,Inhouse
1307,Progressive,1.56,Blue Cut,-4.5,-1.0,5,3,5,Inhouse
1308,Single Vision,1.61,Anti-Glare,-2.25,-1.0,10,10,5,Inhouse
1309,Single Vision,1.67,Anti-Glare,1.0,-1.0,5,4,5,Inhouse
1310,Progressive,1.67,Anti-Glare,-1.25,-1.5,10,4,5,Inhouse
1311,Bifocal,1.61,Photochromic,0.75,-1.25,9,11,5,Inhouse
1312,Single Vision,1.61,Anti-Glare,-1.75,-0.5,10,9,5,Inhouse
1313,Bifocal,1.56,Anti-Glare,-0.25,-1.25,5,6,5,Inhouse
1314,Progressive,1.67,Anti-Glare,-1.75,-1.25,3,6,5,Inhouse
1315,Single Vision,1.56,Photochromic,1.25,0.0,4,7,5,Inhouse
1316,Bifocal,1.61,Blue Cut,1.0,-1.25,10,4,5,Inhouse
1317,Single Vision,1.56,Anti-Glare,-2.0,-0.5,10,13,5,Inhouse
1318,Bifocal,1.67,Blue Cut,-2.75,-1.75,0,1,5,Vendor
1319,Progressive,1.61,Hard Coat,1.5,-2.25,3,6,5,Inhouse
1320,Single Vision,1.67,Photochromic,-3.25,0.0,11,8,5,Inhouse
1321,Single Vision,1.56,Blue Cut,-2.0,-2.75,10,10,5,Inhouse
1322,Single Vision,1.61,Anti-Glare,-3.75,-2.5,10,6,5,Inhouse
1323,Single Vision,1.56,Blue Cut,0.5,-0.5,2,6,5,Inhouse
1324,Single Vision,1.67,Hard Coat,1.75,0.0,4,10,5,Inhouse
1325,Single Vision,1.74,Photochromic,-2.0,-0.75,8,7,5,Inhouse
1326,Single Vision,1.74,Hard Coat,-6.0,-1.25,7,2,5,Inhouse
1327,Bifocal,1.74,Anti-Glare,-2.5,-0.5,5,5,5,Inhouse
1328,Single Vision,1.56,Hard Coat,0.5,-1.0,2,12,5,Inhouse
1329,Single Vision,1.67,Blue Cut,-1.5,-0.25,0,5,5,Vendor
1330,Single Vision,1.56,Hard Coat,0.75,-0.75,4,6,5,Inhouse
1331,Single Vision,1.67,Anti-Glare,-2.0,-1.0,4,7,5,Inhouse
1332,Single Vision,1.56,Hard Coat,-2.5,-1.75,8,13,5,Inhouse
1333,Bifocal,1.67,Photochromic,-4.25,-0.75,11,5,5,Inhouse
1334,Progressive,1.56,Photochromic,2.25,-1.0,7,10,5,Inhouse
1335,Bifocal,1.61,Photochromic,-3.5,0.0,6,4,5,Inhouse
1336,Single Vision,1.61,Hard Coat,-2.5,-0.5,4,10,5,Inhouse
1337,Single Vision,1.56,Blue Cut,-4.0,0.0,7,4,5,Inhouse
1338,Single Vision,1.61,Anti-Glare,-0.75,-0.5,9,10,5,Inhouse
1339,Single Vision,1.67,Blue Cut,0.75,-2.25,8,5,5,Inhouse
1340,Bifocal,1.61,Hard Coat,-1.5,-0.25,6,3,5,Inhouse
1341,Single Vision,1.56,Photochromic,-1.0,-1.75,7,8,5,Inhouse
1342,Single Vision,1.74,Anti-Glare,-2.75,-2.25,8,11,5,Inhouse
1343,Single Vision,1.56,Photochromic,-2.0,-2.0,9,11,5,Inhouse
1344,Single Vision,1.56,Blue Cut,-3.25,-2.0,10,3,5,Inhouse
1345,Single Vision,1.74,Anti-Glare,-1.75,-0.25,7,12,5,Inhouse
1346,Single Vision,1.56,Hard Coat,-1.5,-0.25,11,7,5,Inhouse
1347,Single Vision,1.61,Anti-Glare,-2.25,-2.5,0,4,5,Vendor
1348,Single Vision,1.67,Hard Coat,-0.75,-2.5,11,7,5,Inhouse
1349,Single Vision,1.74,Hard Coat,-3.75,-1.0,6,10,5,Inhouse
1350,Bifocal,1.67,Photochromic,-1.5,0.0,8,6,5,Inhouse
1351,Single Vision,1.74,Photochromic,-1.0,-2.25,7,8,5,Inhouse
1352,Single Vision,1.74,Anti-Glare,1.0,-1.25,4,7,5,Inhouse
1353,Single Vision,1.67,Photochromic,-4.75,-2.0,2,8,5,Inhouse
1354,Single Vision,1.67,Anti-Glare,-1.75,0.0,6,5,5,Inhouse
1355,Progressive,1.74,Hard Coat,-5.25,0.0,0,2,5,Vendor
1356,Progressive,1.67,Photochromic,-3.0,-1.5,7,6,5,Inhouse
1357,Single Vision,1.61,Blue Cut,-1.25,-0.25,12,2,5,Inhouse
1358,Progressive,1.56,Anti-Glare,-1.0,-1.75,2,11,5,Inhouse
1359,Progressive,1.56,Hard Coat,1.75,-0.25,12,5,5,Inhouse
1360,Single Vision,1.67,Photochromic,-1.75,-1.75,9,11,5,Inhouse
1361,Single Vision,1.61,Hard Coat,-2.25,-0.25,11,13,5,Inhouse
1362,Bifocal,1.74,Photochromic,0.0,-1.0,9,6,5,Inhouse
1363,Bifocal,1.74,Anti-Glare,-5.25,-1.25,4,8,5,Inhouse
1364,Single Vision,1.74,Blue Cut,-3.75,0.0,4,8,5,Inhouse
1365,Progressive,1.56,Photochromic,-4.75,-2.0,11,7,5,Inhouse
1366,Single Vision,1.56,Anti-Glare,-5.5,-0.75,3,7,5,Inhouse
1367,Single Vision,1.56,Photochromic,-4.25,-2.75,6,6,5,Inhouse
1368,Single Vision,1.61,Anti-Glare,0.75,0.0,8,12,5,Inhouse
1369,Single Vision,1.61,Hard Coat,1.5,-0.25,3,8,5,Inhouse
1370,Single Vision,1.74,Hard Coat,-1.75,0.0,8,6,5,Inhouse
1371,Single Vision,1.74,Anti-Glare,1.0,-2.25,2,8,5,Inhouse
1372,Single Vision,1.61,Blue Cut,-2.25,-1.5,4,6,5,Inhouse
1373,Single Vision,1.67,Hard Coat,-2.25,-2.0,9,11,5,Inhouse
1374,Progressive,1.56,Photochromic,-2.75,-2.0,7,7,5,Inhouse
1375,Single Vision,1.67,Photochromic,-3.75,-1.75,13,12,5,Inhouse
1376,Single Vision,1.56,Photochromic,-0.5,-0.25,9,12,5,Inhouse
1377,Progressive,1.56,Photochromic,1.25,-1.75,4,5,5,Inhouse
1378,Single Vision,1.61,Anti-Glare,-1.25,-1.0,9,3,5,Inhouse
1379,Single Vision,1.56,Hard Coat,-5.0,-1.75,9,10,5,Inhouse
1380,Single Vision,1.56,Blue Cut,-3.0,0.0,8,9,5,Inhouse
1381,Progressive,1.67,Photochromic,-2.5,-2.5,6,6,5,Inhouse
1382,Progressive,1.67,Photochromic,-0.25,-2.0,4,6,5,Inhouse
1383,Single Vision,1.74,Photochromic,-0.75,0.0,9,7,5,Inhouse
1384,Single Vision,1.56,Anti-Glare,-5.75,-1.0,7,16,5,Inhouse
1385,Single Vision,1.61,Photochromic,-2.75,-0.75,6,4,5,Inhouse
1386,Single Vision,1.56,Photochromic,-5.5,-0.75,8,12,5,Inhouse
1387,Single Vision,1.67,Anti-Glare,-5.5,-0.75,8,11,5,Inhouse
1388,Single Vision,1.56,Photochromic,-3.75,-0.75,7,11,5,Inhouse
1389,Bifocal,1.67,Blue Cut,-0.75,0.0,0,4,5,Vendor
1390,Progressive,1.67,Blue Cut,-1.0,-1.5,6,8,5,Inhouse
1391,Progressive,1.67,Photochromic,2.25,0.0,5,5,5,Inhouse
1392,Single Vision,1.61,Blue Cut,-1.75,-1.5,6,8,5,Inhouse
1393,Single Vision,1.74,Blue Cut,-3.75,-0.5,5,9,5,Inhouse
1394,Single Vision,1.56,Anti-Glare,-6.0,0.0,12,5,5,Inhouse
1395,Single Vision,1.74,Anti-Glare,0.25,-0.5,7,10,5,Inhouse
1396,Progressive,1.74,Photochromic,-2.75,-0.5,10,5,5,Inhouse
1397,Single Vision,1.67,Hard Coat,-2.25,-1.25,8,11,5,Inhouse
1398,Single Vision,1.61,Hard Coat,-1.25,-0.25,3,6,5,Inhouse
1399,Progressive,1.67,Photochromic,-2.75,-0.5,10,7,5,Inhouse
1400,Progressive,1.61,Hard Coat,0.25,-2.0,9,8,5,Inhouse
1401,Single Vision,1.61,Anti-Glare,-0.75,-1.0,5,14,5,Inhouse
1402,Progressive,1.61,Hard Coat,1.25,0.0,8,6,5,Inhouse
1403,Single Vision,1.74,Photochromic,0.0,-0.75,12,11,5,Inhouse
1404,Single Vision,1.74,Photochromic,1.25,-1.75,6,5,5,Inhouse
1405,Single Vision,1.61,Photochromic,-3.5,0.0,11,5,5,Inhouse
1406,Single Vision,1.61,Blue Cut,0.5,-0.5,5,10,5,Inhouse
1407,Progressive,1.56,Blue Cut,-5.0,-3.0,9,8,5,Inhouse
1408,Single Vision,1.56,Anti-Glare,0.75,-1.0,3,16,5,Inhouse
1409,Progressive,1.61,Anti-Glare,-1.0,-2.25,8,5,5,Inhouse
1410,Single Vision,1.56,Hard Coat,-3.25,-0.75,8,10,5,Inhouse
1411,Progressive,1.74,Anti-Glare,-4.0,-0.5,11,4,5,Inhouse
1412,Single Vision,1.61,Hard Coat,0.75,-0.5,2,8,5,Inhouse
1413,Single Vision,1.61,Blue Cut,-1.25,-1.25,3,10,5,Inhouse
1414,Progressive,1.67,Blue Cut,-3.75,-2.0,6,2,5,Inhouse
1415,Single Vision,1.74,Photochromic,0.0,0.0,3,8,5,Inhouse
1416,Single Vision,1.67,Photochromic,0.25,0.0,3,11,5,Inhouse
1417,Single Vision,1.67,Anti-Glare,-3.25,-1.0,9,8,5,Inhouse
1418,Bifocal,1.74,Hard Coat,-3.75,-0.25,8,8,5,Inhouse
1419,Single Vision,1.56,Blue Cut,-0.75,0.0,4,4,5,Inhouse
1420,Single Vision,1.67,Blue Cut,0.0,0.0,10,9,5,Inhouse
1421,Progressive,1.56,Photochromic,-2.5,0.0,6,6,5,Inhouse
1422,Single Vision,1.56,Blue Cut,-1.0,-0.75,8,5,5,Inhouse
1423,Single Vision,1.67,Blue Cut,-4.0,-0.5,2,5,5,Inhouse
1424,Progressive,1.67,Blue Cut,-2.5,-1.5,8,6,5,Inhouse
1425,Single Vision,1.67,Anti-Glare,-0.75,-1.25,7,3,5,Inhouse
1426,Progressive,1.67,Anti-Glare,-2.5,-2.5,7,7,5,Inhouse
1427,Single Vision,1.56,Photochromic,-3.5,-2.0,4,4,5,Inhouse
1428,Single Vision,1.67,Blue Cut,-0.75,-1.0,6,9,5,Inhouse
1429,Single Vision,1.74,Photochromic,0.0,-0.5,3,8,5,Inhouse
1430,Single Vision,1.74,Hard Coat,-1.5,-0.25,2,10,5,Inhouse
1431,Bifocal,1.61,Blue Cut,-3.75,0.0,8,8,5,Inhouse
1432,Single Vision,1.61,Photochromic,-2.75,-1.0,2,10,5,Inhouse
1433,Single Vision,1.67,Blue Cut,-1.75,-1.75,8,6,5,Inhouse
1434,Progressive,1.61,Anti-Glare,-3.75,-0.25,4,7,5,Inhouse
1435,Single Vision,1.74,Anti-Glare,2.5,-0.25,4,8,5,Inhouse
1436,Single Vision,1.67,Anti-Glare,-4.25,0.0,5,5,5,Inhouse
1437,Single Vision,1.67,Hard Coat,0.5,-0.75,10,8,5,Inhouse
1438,Single Vision,1.61,Blue Cut,-0.5,-1.75,12,4,5,Inhouse
1439,Single Vision,1.61,Blue Cut,-3.75,0.0,11,10,5,Inhouse
1440,Progressive,1.74,Blue Cut,-1.0,-1.0,11,7,5,Inhouse
1441,Bifocal,1.67,Blue Cut,1.5,-2.0,10,9,5,Inhouse
1442,Single Vision,1.67,Photochromic,-5.25,-1.25,5,4,5,Inhouse
1443,Progressive,1.56,Photochromic,-1.25,-0.75,0,4,5,Vendor
1444,Progressive,1.56,Hard Coat,-1.75,-0.75,7,10,5,Inhouse
1445,Single Vision,1.67,Photochromic,1.5,-2.25,4,6,5,Inhouse
1446,Single Vision,1.61,Anti-Glare,1.75,-2.25,5,8,5,Inhouse
1447,Single Vision,1.67,Photochromic,0.0,-1.25,11,7,5,Inhouse
1448,Bifocal,1.74,Anti-Glare,-2.75,-1.5,11,10,5,Inhouse
1449,Single Vision,1.67,Anti-Glare,1.5,-0.75,12,3,5,Inhouse
1450,Single Vision,1.56,Photochromic,-2.5,-1.5,2,5,5,Inhouse
1451,Single Vision,1.67,Hard Coat,-2.0,-1.5,11,6,5,Inhouse
1452,Bifocal,1.56,Photochromic,-3.75,0.0,3,8,5,Inhouse
1453,Single Vision,1.67,Anti-Glare,-2.25,-1.0,8,13,5,Inhouse
1454,Single Vision,1.61,Anti-Glare,-1.0,-1.75,9,14,5,Inhouse
1455,Bifocal,1.74,Hard Coat,1.0,-0.75,11,3,5,Inhouse
1456,Single Vision,1.74,Photochromic,1.25,-2.25,2,8,5,Inhouse
1457,Single Vision,1.74,Photochromic,-0.5,-3.0,5,3,5,Inhouse
1458,Bifocal,1.74,Hard Coat,1.25,-0.75,10,3,5,Inhouse
1459,Single Vision,1.56,Anti-Glare,-0.75,0.0,6,13,5,Inhouse
1460,Progressive,1.67,Hard Coat,2.0,-2.25,4,7,5,Inhouse
1461,Single Vision,1.67,Anti-Glare,-3.75,-1.0,9,4,5,Inhouse
1462,Single Vision,1.56,Hard Coat,-3.0,-1.5,9,9,5,Inhouse
1463,Progressive,1.61,Anti-Glare,-1.25,-2.75,12,7,5,Inhouse
1464,Progressive,1.61,Hard Coat,-1.5,-1.0,2,6,5,Inhouse
1465,Single Vision,1.74,Blue Cut,-2.0,-0.75,8,4,5,Inhouse
1466,Progressive,1.56,Blue Cut,-0.25,-1.25,2,12,5,Inhouse
1467,Single Vision,1.74,Blue Cut,-4.5,-0.75,12,8,5,Inhouse
1468,Single Vision,1.61,Anti-Glare,-5.5,-3.5,10,6,5,Inhouse
1469,Single Vision,1.74,Hard Coat,2.0,-1.25,12,2,5,Inhouse
1470,Single Vision,1.61,Anti-Glare,-4.25,-0.75,8,5,5,Inhouse
1471,Single Vision,1.61,Anti-Glare,-1.0,-1.0,2,8,5,Inhouse
1472,Single Vision,1.56,Anti-Glare,-1.5,-0.25,8,8,5,Inhouse
1473,Single Vision,1.56,Blue Cut,-3.75,-0.75,3,10,5,Inhouse
1474,Single Vision,1.56,Photochromic,-1.0,-1.5,2,5,5,Inhouse
1475,Single Vision,1.67,Hard Coat,-3.0,0.0,2,13,5,Inhouse
1476,Single Vision,1.56,Hard Coat,0.0,-1.0,7,9,5,Inhouse
1477,Progressive,1.56,Hard Coat,-0.5,-3.25,5,10,5,Inhouse
1478,Single Vision,1.56,Photochromic,-0.25,-2.5,4,6,5,Inhouse
1479,Single Vision,1.74,Photochromic,-4.0,0.0,7,9,5,Inhouse
1480,Progressive,1.56,Blue Cut,0.0,0.0,7,6,5,Inhouse
1481,Single Vision,1.74,Anti-Glare,-3.75,-1.5,4,16,5,Inhouse
1482,Bifocal,1.61,Hard Coat,1.5,-1.5,9,5,5,Inhouse
1483,Single Vision,1.56,Blue Cut,-4.5,-1.25,11,8,5,Inhouse
1484,Single Vision,1.61,Photochromic,-4.0,-2.0,9,6,5,Inhouse
1485,Single Vision,1.56,Hard Coat,0.5,-0.25,9,9,5,Inhouse
1486,Single Vision,1.67,Hard Coat,-0.75,-1.25,6,5,5,Inhouse
1487,Single Vision,1.56,Photochromic,-1.25,-1.25,0,4,5,Vendor
1488,Single Vision,1.61,Anti-Glare,1.0,-1.5,7,10,5,Inhouse
1489,Progressive,1.67,Anti-Glare,-0.25,-1.0,6,6,5,Inhouse
1490,Single Vision,1.67,Photochromic,-1.75,0.0,0,2,5,Vendor
1491,Progressive,1.67,Anti-Glare,-2.75,-0.25,3,4,5,Inhouse
1492,Bifocal,1.61,Photochromic,3.25,0.0,0,3,5,Vendor
1493,Single Vision,1.67,Anti-Glare,-1.5,-1.0,7,10,5,Inhouse
1494,Bifocal,1.56,Hard Coat,0.5,-0.25,11,11,5,Inhouse
1495,Single Vision,1.56,Hard Coat,-5.5,0.0,5,6,5,Inhouse
1496,Single Vision,1.74,Anti-Glare,-1.0,-1.25,11,9,5,Inhouse
1497,Single Vision,1.56,Blue Cut,-3.5,-0.25,10,8,5,Inhouse
1498,Progressive,1.61,Photochromic,-3.75,-0.5,6,5,5,Inhouse
1499,Bifocal,1.67,Blue Cut,-3.0,-0.75,7,8,5,Inhouse
1500,Single Vision,1.74,Hard Coat,0.0,-1.25,6,8,5,Inhouse
1501,Progressive,1.56,Anti-Glare,-1.5,-0.25,0,5,5,Vendor
1502,Single Vision,1.56,Blue Cut,-2.5,-0.25,2,7,5,Inhouse
1503,Single Vision,1.67,Blue Cut,-3.25,-0.75,11,9,5,Inhouse
1504,Single Vision,1.74,Hard Coat,-0.25,-1.0,6,6,5,Inhouse
1505,Single Vision,1.56,Hard Coat,-2.5,-0.5,6,5,5,Inhouse
1506,Single Vision,1.56,Anti-Glare,0.75,-1.25,4,8,5,Inhouse
1507,Single Vision,1.61,Blue Cut,-4.0,0.0,3,9,5,Inhouse
1508,Progressive,1.67,Photochromic,-1.0,0.0,4,7,5,Inhouse
1509,Single Vision,1.67,Hard Coat,-3.75,-1.0,0,1,5,Vendor
1510,Progressive,1.67,Blue Cut,-2.25,-0.5,5,6,5,Inhouse
1511,Single Vision,1.61,Hard Coat,-0.25,-0.75,8,9,5,Inhouse
1512,Single Vision,1.74,Photochromic,0.75,-1.0,11,2,5,Inhouse
1513,Single Vision,1.74,Blue Cut,-3.75,-4.0,9,9,5,Inhouse
1514,Single Vision,1.74,Anti-Glare,4.0,-1.0,5,11,5,Inhouse
1515,Single Vision,1.56,Anti-Glare,-2.0,-1.25,10,13,5,Inhouse
1516,Bifocal,1.56,Photochromic,-3.25,-1.25,5,5,5,Inhouse
1517,Single Vision,1.74,Photochromic,-0.5,-2.75,10,6,5,Inhouse
1518,Single Vision,1.61,Photochromic,-3.0,-2.75,3,12,5,Inhouse
1519,Bifocal,1.67,Hard Coat,-4.25,-1.5,2,2,5,Inhouse
1520,Single Vision,1.61,Photochromic,1.75,-1.0,10,9,5,Inhouse
1521,Single Vision,1.74,Hard Coat,1.25,-1.25,12,12,5,Inhouse
1522,Single Vision,1.74,Photochromic,-4.25,-0.5,2,10,5,Inhouse
1523,Single Vision,1.67,Blue Cut,-3.5,0.0,8,7,5,Inhouse
1524,Bifocal,1.56,Anti-Glare,-1.75,-1.0,5,8,5,Inhouse
1525,Single Vision,1.67,Hard Coat,-0.25,-1.0,6,5,5,Inhouse
1526,Single Vision,1.74,Anti-Glare,0.25,-1.75,9,6,5,Inhouse
1527,Single Vision,1.74,Blue Cut,-2.25,-0.5,4,7,5,Inhouse
1528,Single Vision,1.74,Anti-Glare,-0.25,-0.25,3,11,5,Inhouse
1529,Single Vision,1.56,Hard Coat,-3.0,-1.25,11,11,5,Inhouse
1530,Single Vision,1.61,Photochromic,1.25,-1.5,10,6,5,Inhouse
1531,Single Vision,1.74,Anti-Glare,-2.0,-1.75,2,5,5,Inhouse
1532,Bifocal,1.56,Photochromic,0.75,-0.25,2,6,5,Inhouse
1533,Single Vision,1.67,Anti-Glare,-3.0,-1.0,13,13,5,Inhouse
1534,Single Vision,1.56,Anti-Glare,3.25,-1.0,2,8,5,Inhouse
1535,Bifocal,1.74,Photochromic,0.75,0.0,12,5,5,Inhouse
1536,Single Vision,1.61,Hard Coat,-2.75,-0.25,7,9,5,Inhouse
1537,Progressive,1.74,Photochromic,-2.5,-1.5,6,10,5,Inhouse
1538,Single Vision,1.74,Hard Coat,-4.25,-1.5,11,6,5,Inhouse
1539,Single Vision,1.74,Photochromic,-1.0,-0.75,4,2,5,Inhouse
1540,Single Vision,1.67,Hard Coat,-2.5,-0.5,8,10,5,Inhouse
1541,Progressive,1.74,Hard Coat,4.75,0.0,0,2,5,Vendor
1542,Single Vision,1.56,Photochromic,-2.5,-1.25,10,8,5,Inhouse
1543,Single Vision,1.74,Hard Coat,-4.25,-0.25,3,8,5,Inhouse
1544,Single Vision,1.56,Hard Coat,-0.25,-0.25,10,4,5,Inhouse
1545,Single Vision,1.67,Anti-Glare,0.5,0.0,2,8,5,Inhouse
1546,Progressive,1.74,Blue Cut,-1.25,-0.25,4,5,5,Inhouse
1547,Single Vision,1.67,Hard Coat,-0.25,-1.25,3,6,5,Inhouse
1548,Single Vision,1.67,Photochromic,-3.5,-2.5,2,5,5,Inhouse
1549,Single Vision,1.56,Hard Coat,-3.75,-0.75,6,6,5,Inhouse
1550,Single Vision,1.61,Hard Coat,1.0,-1.5,12,6,5,Inhouse
1551,Progressive,1.67,Blue Cut,-2.25,-1.75,11,8,5,Inhouse
1552,Single Vision,1.67,Blue Cut,-0.75,-1.25,8,4,5,Inhouse
1553,Progressive,1.56,Hard Coat,-2.5,-2.0,0,5,5,Vendor
1554,Single Vision,1.61,Photochromic,-3.25,-0.5,6,9,5,Inhouse
1555,Bifocal,1.61,Photochromic,-2.5,0.0,11,8,5,Inhouse
1556,Single Vision,1.61,Anti-Glare,0.75,-1.25,3,9,5,Inhouse
1557,Single Vision,1.56,Photochromic,0.25,-0.5,6,11,5,Inhouse
1558,Progressive,1.61,Photochromic,1.75,-0.5,11,11,5,Inhouse
1559,Progressive,1.61,Blue Cut,-3.75,-0.5,5,5,5,Inhouse
1560,Progressive,1.56,Photochromic,-2.5,-0.5,9,7,5,Inhouse
1561,Single Vision,1.74,Photochromic,0.75,-3.0,11,6,5,Inhouse
1562,Bifocal,1.74,Photochromic,-2.0,-1.25,0,5,5,Vendor
1563,Single Vision,1.61,Anti-Glare,-0.25,-1.0,6,4,5,Inhouse
1564,Single Vision,1.61,Hard Coat,3.0,0.0,12,2,5,Inhouse
1565,Single Vision,1.74,Blue Cut,-3.0,-2.0,3,8,5,Inhouse
1566,Progressive,1.74,Photochromic,-0.5,-1.25,3,8,5,Inhouse
1567,Single Vision,1.61,Blue Cut,0.0,0.0,10,14,5,Inhouse
1568,Single Vision,1.74,Blue Cut,0.5,-0.5,5,11,5,Inhouse
1569,Single Vision,1.67,Photochromic,-1.5,-0.25,6,13,5,Inhouse
1570,Single Vision,1.61,Anti-Glare,-0.5,-1.0,12,11,5,Inhouse
1571,Single Vision,1.74,Blue Cut,-2.75,-1.0,12,10,5,Inhouse
1572,Progressive,1.67,Anti-Glare,0.5,-1.5,7,9,5,Inhouse
1573,Single Vision,1.61,Anti-Glare,1.5,-0.75,8,2,5,Inhouse
1574,Single Vision,1.67,Blue Cut,-5.75,-1.75,13,10,5,Inhouse
1575,Single Vision,1.61,Anti-Glare,1.25,-0.75,6,5,5,Inhouse
1576,Single Vision,1.67,Hard Coat,2.5,-0.5,8,9,5,Inhouse
1577,Single Vision,1.67,Photochromic,-1.0,-1.0,9,6,5,Inhouse
1578,Progressive,1.74,Blue Cut,2.25,0.0,5,9,5,Inhouse
1579,Single Vision,1.74,Hard Coat,-1.0,0.0,8,6,5,Inhouse
1580,Single Vision,1.61,Blue Cut,0.0,-1.5,7,10,5,Inhouse
1581,Single Vision,1.61,Blue Cut,-1.75,-2.0,10,5,5,Inhouse
1582,Single Vision,1.67,Anti-Glare,0.0,-2.0,3,7,5,Inhouse
1583,Single Vision,1.56,Blue Cut,-2.0,0.0,6,10,5,Inhouse
1584,Single Vision,1.61,Hard Coat,1.75,0.0,6,5,5,Inhouse
1585,Single Vision,1.67,Photochromic,-2.5,-0.75,2,6,5,Inhouse
1586,Single Vision,1.67,Hard Coat,-1.75,-2.25,4,2,5,Inhouse
1587,Single Vision,1.74,Photochromic,-5.25,0.0,6,8,5,Inhouse
1588,Single Vision,1.74,Blue Cut,1.0,-0.75,11,6,5,Inhouse
1589,Single Vision,1.56,Hard Coat,-0.5,-1.0,3,11,5,Inhouse
1590,Bifocal,1.67,Anti-Glare,0.0,-0.25,3,10,5,Inhouse
1591,Bifocal,1.74,Anti-Glare,-1.0,0.0,0,4,5,Vendor
